IncidentDateTime,City,IncidentState,Country,Shape,DurationSeconds,Comments
2011-11-24 22:00:00.000,playa del carmen,,,light,180.00,Three sets of three red-coral neon lights in line&#44 &quot;following&quot; one another&#44 from mainland crossing to Cozumel island&#44 in M&eacute;xico
2008-11-25 20:00:00.000,petrinja (croatia),,,light,900.00,An unknown light/object over a hill in Petrinja
2011-11-25 17:00:00.000,amed,,,disk,900.00,Silent ufo hanging over the ocean bali
2012-11-25 00:00:00.000,bhubaneswar (india),,,other,120.00,While our games period was going on&#44 we observed a very peculiar shaped flying object. It was of black color with a shield of aura arou
1971-11-26 20:02:00.000,sundsanvik (sweden),,,disk,600.00,Golden Light-White Syncron Light-Ruby Red Cloud-Dark Blue Star Light
2002-11-26 17:00:00.000,dhahran (saudi arabia),,,circle,600.00,A very bright circular light hovering for about ten minutes and then vanishing in a split second.
2003-11-26 17:00:00.000,cancun (mexico),,,,1200.00,WAS  JUST BEFORE SUNSET&#44  AIRCRAFT  MIDLE ALTITUDE&#44 FLYING FROM NORTH EAST TO SOUT WEST APERA LIKE A SPACE CRAFT  ENTERING THE ATHMOSFE
2004-11-26 13:00:00.000,uk/england,,,oval,420.00,3 oval shaped ships with bright lights/beams
2006-11-26 23:30:00.000,hervery bay (australia),,,unknown,3.00,Extremely Bright Flash Of light at night
2007-11-26 00:00:00.000,jalgaon (india),,,fireball,60.00,my mom&#44 me&#44 my dog we were in large open ground. we r walking there.we saw that FireBall in the sky direction of south side.that fire b
1999-11-27 08:20:00.000,moram (uk/scotland),,,sphere,300.00,Large sphere floating in two halfs then moving together before moving south.
2000-11-27 07:11:00.000,iceland (approximately; over water),,,fireball,1200.00,unusual lights over oceans
2000-11-27 11:00:00.000,siedlce (poland),,,diamond,40.00,It was a shock for my and my friends. I&quot;ve never seen such a thing&#33
2004-11-27 13:35:00.000,republic of ireland,,,unknown,420.00,Alien sighting.  ((NUFORC Note:  Possibly not a serious report.  We cannot be certain.  PD))
2007-11-27 22:00:00.000,kolar (bangalore) (india),,,light,7200.00,bright objects changing colour in the sky.  ((NUFORC Note:  Sirius.  PD))
2009-11-27 23:00:00.000,queensland (australia),,,circle,300.00,Another fireball report
2011-11-27 19:10:00.000,seoul (south korea),,,fireball,10.00,Low flying orange ball flies over Seoul&#44 disappears
1999-11-28 23:15:00.000,paphos,,,sphere,30.00,Nothing man made can be so big and fly so slow&#44make no sound and make night into day.
2001-11-28 04:16:00.000,derby/leicester border (uk/england),,,triangle,300.00,triangular ufo &#44 Derby&#44Leicester border 28/11/01
2005-11-28 09:00:00.000,honiara (aku malaita) (solomon islands),,,circle,10800.00,The object covers the sun.
2005-11-28 18:30:00.000,bucharest (romania),,,sphere,2700.00,UFO ALSO IN ROMANIA CLOSE TO BUCHAREST
2006-11-28 07:05:00.000,glan conwy (uk/england),,,sphere,60.00,Sphere full of golden lights with larger flashing golden light in centre travelling at speed &amp; height of helicopter from East to West.
2009-11-28 10:30:00.000,abu dhabi (uae),,,changing,900.00,weird experience
2010-11-28 21:50:00.000,arnhem (netherlands),,,rectangle,20.00,8 lights above Arnhem Netherlands
2013-11-28 18:45:00.000,new delhi (india),,,diamond,13.00,To the xtreme left of Venus&#44 I suddenly noticed a bright star like object come down at high speed.  I thought it&#39s a plane.
2000-01-22 17:30:00.000,aurangabad.maharashtra (india),,,fireball,60.00,NUFORC Note:  Witness reports fireball.  PD))
2001-01-22 21:00:00.000,cape town (south africa),,,fireball,1200.00,While walking through the bushes and keeping an eye out for lions we saw a number of fiery objects flw slowly through the sky not far f
2001-01-22 22:30:00.000,gopeng&#44 perak (malaysia),,,disk,1500.00,6 UFOs appeared above an orphange in Malaysia entertaining kids with unique flight formations
2003-12-02 21:00:00.000,tulum (mexico),,,changing,14400.00,Bright multi-colored&#44 pulsating cigar shaped object observed near Tulum&#44. Mexico
2005-12-02 19:37:00.000,puerto vallarta (mexico),,,unknown,900.00,bright strobe light ufo seen over bay in puerto vallarta&#44 mexico
2006-01-22 07:30:00.000,sandys (bermuda),,,light,300.00,I saw a flashing light in Sandy&#39s Bermuda. The light would fade and then go bright again.
2007-01-22 18:11:00.000,budel (netherlands),,,light,2700.00,Sighting of Light
2007-12-02 22:00:00.000,huatulco (mexico),,,sphere,5.00,Huatulco ufo. Brown disc shape&#44 flat sides. &quot;Windows&quot; showing.
2008-01-22 19:20:00.000,cuenca (ecuador),,,light,60.00,0020 hours GMT I saw a white bright pinpoint  light brigher than Jupiter travelling South to North 2.5 faster than a satellite&#44
2010-12-02 12:00:00.000,mount lavinia (sri lanka),,,triangle,120.00,When i was out a triangle shaped lights just flew over.
2012-12-02 21:00:00.000,klerksdorp (south africa),,,oval,300.00,Red oval object with flat top changing color as moved away
2014-01-22 20:00:00.000,northern europe (undisclosed city),,,disk,60.00,Saucer disc&#44 saw it twice report around three weeks late
1994-12-22 19:00:00.000,groningen (netherlands),,,light,1200.00,Radar-visual sighting dur. 20 minutes - audio tape from ATC by experiecend pilot of two intelligent lights
2000-12-22 03:00:00.000,shiraz (iran),,,circle,13.00,It was a round object pulsating green light all over it. It was there and then suddenly vanished.
2004-12-22 07:55:00.000,frederiksted (st. croix&#44 us virgin islands),,,flash,120.00,Streaks of light moving quickly and erratically around an open field.
2006-12-22 04:45:00.000,zama (japan),,,egg,60.00,Two egg shaped lights slowly circling around each other.
2006-12-22 18:00:00.000,gatwick airport (uk/england),,,triangle,120.00,Black triangle sighting - via strange white light effects
2008-12-22 20:00:00.000,bogor,,,oval,240.00,Mysterious glowing aeroplane at night
2009-12-22 23:32:00.000,str&aacute;&#382; pod ralskem (czech republic),,,unknown,60.00,Vide&amp;#283;l jsem UFO&#44 kter&eacute; se podivn&amp;#283; pohybovalo po obloze&#44 st&amp;#345;&iacute;dalo barvy&#44 Ztr&aacute;celo se ze z&aacute;znamu&#44 z nepochopiteln&yacute;ch d&amp;#36
2011-12-22 18:20:00.000,padang (indonesia),,,light,3000.00,Very bright light  appeared for 50 min in the clear night sky  of  PADANG&#44 WEST SUMATERA&#44 INDONESIA&#44 for   50 min.
2012-12-22 04:30:00.000,stora bl&aring;sj&ouml;n (sweden),,,cigar,2100.00,Yellow/white cigar-shaped object with dots behind it gliding over the skies of Jamtland&#44 Sweden.
2000-12-23 19:00:00.000,la madrid (mexico),,,sphere,3600.00,White orb of light hovering over Sierra Madre Mountains during Christmas week.
2002-12-23 22:30:00.000,costa del este (argentina),,,other,300.00,We saw an U.F.O in &quot;Costa del este&quot; Argentina...12/23/02...near the beach
2007-12-23 04:00:00.000,san jose del cabo (baja california) (mexico),,,,3600.00,Bright light over San Jose del Cabo&#44 Baja Mexico around 4:00 AM. About 35 degrees above the horizon moving slowly to west.
2012-12-23 14:20:00.000,jaipur (india),,,fireball,120.00,We believe it  was a UFO as it was a very bright circle of fire flying  and hovering  like no man made machine does.
2012-12-23 23:45:00.000,reykjavik (iceland),,,fireball,60.00,Sunlike sphere
1974-12-24 23:50:00.000,tegucigalpa (honduras),,,disk,15.00,I could have reached out and touch the UFO
1989-12-24 01:00:00.000,santiago (chile),,,light,1200.00,UFO Santiage&#44 Chile 1989
1995-12-24 20:30:00.000,sao paulo (brazil),,,changing,3600.00,&quot;UFO Airpoirt&quot;
1997-12-24 10:05:00.000,phuket (thailand),,,formation,615.00,12 slow moving red/orange pulsating objects over Phuket&#44 Thailand about 10:05 on Christmas Eve.
2000-12-24 23:15:00.000,unknown (australia),,,,2.00,Man and wife withess multiple orange lights maneuvering in formation.
2001-12-24 14:00:00.000,kerry (republic of ireland),,,cigar,40.00,2 cigar shaped objects sighted
2001-12-24 21:00:00.000,punteranus (costa rica),,,flash,3.00,two objects - one at a time shooting through the sky and extinquishing in mid flight...the second exactly the same - a seconds apart
2002-12-24 04:00:00.000,cancun (mexico),,,other,7200.00,&#39dancing&#39 lights that looked like starts zig-zagging and doing other incredible manouveres in Cancun Mexico
2004-12-24 23:00:00.000,monterrey (mexico),,,cross,45.00,On December 24th at about 11:00pm a jet shaped objected moved across the sky glowing orange at a high altitude.
2008-12-24 16:16:00.000,ely&#44 cambridge (uk/england),,,sphere,600.00,UFOs photographed Xmas Eve near Ely Carthedral&#44 Cambridge&#44 England
2008-12-24 16:48:00.000,kajaani,,,fireball,120.00,Orange colored very bright flying object in the sky low altitude&#44 pulling up.
2009-12-24 21:00:00.000,auckland (new zealand),,,circle,2400.00,We were driving to view a house festooned with Christmas Lights in West Auckland on Christmas Eve around 9pm.  As I proceeded from the
2010-12-24 22:20:00.000,pretoria (south africa),,,sphere,180.00,4 burning objects moving in irregular fashion before fading away above Pretoria&#44 South Africa
2011-12-24 22:00:00.000,fayence (france),,,other,10.00,Bright white lights (one at the time) switching on and off at an irregular fashion. All atitudes above 10&#44000 feet  all directions
2012-12-24 18:45:00.000,curepe (trinidad/tobago),,,fireball,300.00,Fireball hovering over Curepe&#44 Trinidad West Indies.
2013-12-24 17:30:00.000,port kennedy,,,light,180.00,Bright light over Port Kennedy Western Australia that rose up and then travelled in a straight line above our heads and into the distan
2013-12-24 21:30:00.000,monterrey (mexico),,,fireball,600.00,Red and Yellow Flashing Object Moving Very slowly and Some other 4 with the same Shape Flying like in Formation
2013-12-24 21:30:00.000,tijuana (mexico),,,triangle,300.00,Huge triangle shaped craft over Tijuana.
2013-12-24 23:15:00.000,stellenbosch (south africa),,,light,300.00,Orange-red light in sky&#44 Stellenbosch&#44 South Africa.
1946-12-25 13:00:00.000,yokohama (japan),,,disk,1200.00,This is a follow-on to the report I made several years ago.  An article about the Brazilian Air Force carried an artist image:  It is t
1978-12-25 21:30:00.000,cabo san lucas (mexico),,,fireball,45.00,I witnessed a very large glow in the sky which cannot be attributable to any known aircraft and which descended into the ocean.
1989-12-25 23:00:00.000,santiago (chile),,,light,900.00,A light went up into the sky&#44 hoovered around for awhile&#44 changed color&#44 and moved around. The light was bright red and eventually fade
2000-12-25 00:00:00.000,tlaltenango (mexico),,,light,3600.00,Bright light on and off for about an hour
2000-12-25 01:00:00.000,el baul (venezuela),,,changing,2.00,Object entered atmosphere and disappeared
2003-12-25 23:00:00.000,hardwrickbay (australia),,,sphere,60.00,white/blue sphere hovers above boat while fishing for sharks at Hardwrick Bay&#44 Yourk Peninsula&#44 Australia
2004-12-25 01:25:00.000,hardwar (uttarakhand) (india),,,circle,120.00,Yellow hollow ring in the sky.
2005-12-25 07:20:00.000,ahmedabad-vadodra express highway. gujarat (india),,,fireball,300.00,Yellowish-orange light(seems something was burning)observed in the EAST sky from Ahmedabad -Vadodra Express Highway&#44 Gujarat&#44India.
2005-12-25 21:45:00.000,shaftesbury&#44 dorset (uk/england),,,light,120.00,Very bright star/light goes out in milliseconds
2005-12-25 22:00:00.000,lagos (nigeria),,,formation,120.00,cluster of white light like an angel flying witnessed by some other people from different locations
2008-12-25 00:30:00.000,earl shilton (uk/england),,,fireball,60.00,Brilliant light in sky with smaller light separating and descending to the ground.
2008-12-25 04:45:00.000,bury st edmunds,,,other,300.00,three&#44 craft&#44 silent&#44
2008-12-25 12:15:00.000,uk/england,,,other,20.00,A flat black 3-5 sided ufo near Winter Hill
2008-12-25 17:55:00.000,wednesbury,,,sphere,600.00,2 round orange coloured spheres dancing in sky&#44then 1 stopped and the other appeared to move arounf it.lost sight when cloud came over.
2010-12-25 21:00:00.000,paihia (new zealand),,,fireball,240.00,Fast moving bright firey light&#44 slowed then disappeared rapidly into atmosphere
2010-12-25 22:14:00.000,vanderbijlpark (south africa),,,triangle,10.00,Brownish Colour with 2 lights
2011-12-25 18:30:00.000,bhubaneswar (india),,,fireball,2400.00,Orange fiery ball in the sky
2012-12-25 20:30:00.000,richards bay (south africa),,,sphere,120.00,Bright orange object that turned pitch black moving at a constant speed in a Northern direction (South Africa).
1999-12-26 05:17:00.000,lahore (pakistan),,,cigar,30.00,As we were walkinh through the thick blanket of fog we saw what we think was a UFO.
2004-12-26 13:30:00.000,coimbatore (india),,,disk,120.00,Saucer shaped object brown metallic was seen descending just as i was watching the report on sea surges throughout asia thought these
2004-12-26 22:30:00.000,thong nai pan (koh phan gan)(thailand),,,light,2700.00,Whilst holidaying on the island of Koh Phangan Thailand 10 of us witnessed an extra large red pulsating star like object in the sky(we
2005-12-26 19:15:00.000,buldana (india),,,light,30.00,At 19.15 hrs on 26/12/2005 in Buldana Maharashtra state of India we saw a very bright light(just like a big star)travelling very slowly
2006-12-26 18:45:00.000,kirkuk (iraq),,,fireball,75.00,2 Groups of Stationary Fire Lines lasting over an hour
2007-12-26 20:00:00.000,maceio (brasil),,,oval,3.00,Flame red oval object moving fast on Maceio 26 Dec 2007 20:00 PM about
2009-12-26 21:09:00.000,bangalore (india),,,triangle,30.00,Nagarbhavi in Bangalore&#44 India- Three-winged triangular object with blinking lights.
2010-12-26 00:00:00.000,dnepropetrovsk (ukraine),,,disk,300.00,Two flying saucer type of objects sighted at night by two women in large city in Ukraine near Russian border
2010-12-26 21:55:00.000,napier (new zealand),,,light,480.00,Four reddish coloured lights appeared in the night sky in a triangular formation&#44 one light below the lower apex&#44 began separating...
2012-12-26 13:20:00.000,annecy (france),,,diamond,2.00,Low flying delta shaped object in middle of the day.
1980-12-27 01:00:00.000,raf bentwaters (uk/england),,,rectangle,7200.00,Additional information (eyewitness account) of the Bentwaters Incident
1984-12-27 21:00:00.000,capricorn coast (australia),,,light,600.00,A super bright&#44 sharp&#44 red light travelled at supersonic speeds around a tropical storm cell&#44 in Australia.
1998-12-27 04:38:00.000,christchurch (new zealand),,,unknown,12.00,Moving extreamely fast&#44 no sound&#44 changed direction. >From one end of the night sky to the other in 11 seconds.
2000-12-27 19:15:00.000,ballater&#44 aberdeenshire (uk/scotland),,,triangle,180.00,Triangular Craft hovering above the trees at the roadside 5 miles from Queens summer residence&#44 Balmoral Castle&#44 Royal Deeside Scotland
