MixId,MixDesc,plant,ShipDate,DeliveryWeight,Cost,Quantity,OrderDate,WeightValue
265801,6.5 SACK GROUT W\FLY ASH,3,2016-11-06T10:42:44Z,3723.4275,33.7691,27.02,2016-11-05T13:42:44Z,2.16083
265801,6.5 SACK GROUT W\FLY ASH,4,2016-11-06T10:44:48Z,3713.74,33.3486,27.0035,2016-11-05T13:44:48Z,2.15802
115930,1.5 SACK-APS ENCASEMENT,6,2016-11-13T09:24:23Z,3870.8,15.61,0.405,2016-11-12T07:24:23Z,2.20318
120930,2 SACK-APS ENCASEMENT,6,2016-11-13T09:25:42Z,3878.8,17.926,0.405,2016-11-12T12:25:42Z,2.20545
125105,2500 PSI .67 W/C NO ASH,6,2016-11-13T09:26:23Z,3989.545,29.741,0.324,2016-11-12T07:26:23Z,2.23671
130101N,"3000 PSI 1"" NAT. EXPOSED",6,2016-11-13T09:53:00Z,-4016.6375,30.2189,0.324,2016-11-12T07:53:00Z,2.2443
130300,3000 PSI 3/8 INCH,6,2016-11-13T09:53:40Z,3997.67,31.9268,0.324,2016-11-12T12:53:40Z,2.23899
130301,3000 PSI 40% 3/8 - NO FLY ASH,6,2016-11-13T09:54:22Z,4003.795,34.071,0.324,2016-11-12T07:54:22Z,2.24071
130403,"3000PSI MAG A-NO FLY ASH-3/8""",6,2016-11-13T09:54:53Z,4000.7325,32.8097,0.324,2016-11-12T12:54:53Z,2.23985
130503,3000PSI 3/8 IN NO ASH EXPOSED,6,2016-11-13T11:16:20Z,3996.67,31.694,0.324,2016-11-13T05:16:20Z,2.23871
130511N,3000 PSI 1 IN EXPOSED NATURAL,6,2016-11-13T11:17:28Z,3996.67,31.694,0.324,2016-11-13T05:17:28Z,2.23871
135513N,3500 PSI 3/8 EXPOSED NATURAL,6,2016-11-13T11:18:41Z,3980.86,34.5012,0.324,2016-11-13T05:18:41Z,2.23428
140300,4000 PSI 3/8 INCH,6,2016-11-13T11:19:38Z,4027.295,40.0386,0.324,2016-11-13T05:19:38Z,2.24727
230300,3000 PSI - 3/8 INCH,6,2016-11-17T09:40:26Z,3965.795,31.167,0.324,2016-11-16T07:40:26Z,2.23005
140301,4000PSI 3/8 IN COUNTER TOP MIX,6,2016-11-13T11:20:45Z,4009.64,40.1666,0.324,2016-11-13T05:20:45Z,2.24234
160800,6.0 SACK GROUT - NO FLY ASH,6,2016-11-13T11:22:28Z,3756.3025,34.7393,1.35,2016-11-13T05:22:28Z,2.17035
230301,3000 PSI - 40% 3/8 INCH,6,2016-11-17T09:40:56Z,3958.3275,33.2645,0.324,2016-11-16T12:40:56Z,2.22795
165800,6.5 SACK GROUT - NO FLY ASH,6,2016-11-13T11:25:00Z,-3763.4275,36.7943,1.35,2016-11-13T05:25:00Z,2.1724
165899,6.0 SACK GROUT-NO ADMIX,6,2016-11-13T11:25:41Z,3835.905,36.0652,0.324,2016-11-13T05:25:41Z,2.19322
230390,3000 PSI 3/8 FLOWABLE,6,2016-11-17T09:41:42Z,3984.795,34.765,0.324,2016-11-16T12:41:42Z,2.23538
170800,7.0 SACK GROUT NO ASH,6,2016-11-13T11:26:30Z,3753.8625,38.8481,1.62,2016-11-13T05:26:30Z,2.16964
175800,7.5 SACK GROUT,6,2016-11-13T11:27:51Z,3779.6775,40.8871,1.35,2016-11-13T05:27:51Z,2.17709
230403,3000 PSI MAG A - 3/8 INCH,6,2016-11-17T09:42:20Z,3966.795,31.145,0.324,2016-11-16T07:42:20Z,2.23033
190800,9 SACK GROUT NO ASH,6,2016-11-13T15:58:50Z,3757.0525,47.0441,1.62,2016-11-13T09:58:50Z,2.17056
225300,2500 PSI - 3/8 INCH,6,2016-11-13T15:59:49Z,3955.6075,28.5167,0.324,2016-11-13T09:59:49Z,2.22718
230501,"3000 PSI 1"" EXPOSED",6,2016-11-17T09:43:52Z,3964.8575,30.9395,0.324,2016-11-16T12:43:52Z,2.22978
225301,2500 PSI - 40% - 3/8 INCH,6,2016-11-13T16:01:17Z,3948.0775,30.5953,0.324,2016-11-13T10:01:17Z,2.22506
225403,2500 PSI MAG B 3/8 INCH,6,2016-11-14T13:30:50Z,3962.6075,29.0935,0.324,2016-11-14T07:30:50Z,2.22915
230503,3000 PSI 3/8 EXPOSED,6,2016-11-17T09:44:36Z,3964.795,30.9142,0.324,2016-11-16T12:44:36Z,2.22977
230511N,"3000 PSI 1"" EXPOSED NATURAL",6,2016-11-17T09:45:18Z,3964.795,30.9142,0.324,2016-11-16T07:45:18Z,2.22977
235301,3500 PSI 40% 3/8,6,2016-11-17T09:46:29Z,3965.3275,34.9773,0.324,2016-11-16T07:46:29Z,2.22991
235380,"3500 PSI 40% 3/8 "" FLOWABLE",6,2016-11-17T09:47:28Z,3984.92,36.9016,0.324,2016-11-16T07:47:28Z,2.23542
240800,4.0 SACK RIP RAP GROUT,6,2016-11-17T09:49:02Z,3688.8025,24.0805,1.35,2016-11-16T07:49:02Z,2.15076
630900,3 SACK SAND SLURRY,6,2016-11-20T07:58:15Z,3707.56,20.442,0.675,2016-11-19T05:58:15Z,2.15622
250890,5000 PSI 3/8 GROUT FLOWABLE,6,2016-11-17T09:49:42Z,3859.295,57.403,1.35,2016-11-16T12:49:42Z,2.1999
260800,6.0 SACK GROUT,6,2016-11-17T09:50:34Z,3704.3025,31.3405,1.35,2016-11-16T12:50:34Z,2.15527
260801,6 SACK GROUT - 2000 PSI,6,2016-11-17T09:51:25Z,3862.6175,31.6399,0.27,2016-11-16T07:51:25Z,2.20085
260815,6.0 SACK GROUT - 15% FLY ASH,6,2016-11-17T09:52:21Z,3724.365,32.6346,1.35,2016-11-16T07:52:21Z,2.1611
265700,6.5 SACK SHOTCRETE,6,2017-11-15T15:39:48Z,3742.3575,33.2261,26.9632,2017-11-15T09:39:48Z,2.16631
265700F,6.5 SACK SHOTCRETE - FIBERS,6,2016-11-17T09:53:35Z,3743.3575,33.3139,1.62,2016-11-16T12:53:35Z,2.1666
265740,3000 PSI - MAG- SHOTCRETE,6,2016-11-17T09:54:20Z,3766.3575,34.7715,1.62,2016-11-16T07:54:20Z,2.17325
265800,6.5 SACK GROUT,6,2016-11-17T09:54:54Z,3702.4275,32.7149,1.35,2016-11-16T12:54:54Z,2.15473
265801,6.5 SACK GROUT W\FLY ASH,6,2016-11-17T12:23:31Z,3713.74,33.3486,1.35,2016-11-17T06:23:31Z,2.15802
265802,6.5 SCK GROUT,6,2016-11-17T12:23:56Z,3713.74,33.3486,1.35,2016-11-17T06:23:56Z,2.15802
270700,7.0 SACK SHOTCRETE,6,2016-11-17T12:24:35Z,3740.42,34.5752,1.62,2016-11-17T06:24:35Z,2.16575
270820,2000 PSI C-476 GROUT,6,2016-11-17T12:25:44Z,3702.615,34.3618,1.35,2016-11-17T06:25:44Z,2.15478
270899,2000 PSI GROUT NO ADMIX,6,2016-11-17T12:26:41Z,3814.525,33.7732,0.405,2016-11-17T06:26:41Z,2.1871
275818,3000 PSI 7.5 SACK GROUT 15%ASH,6,2016-11-17T12:28:27Z,3738.74,38.2706,1.35,2016-11-17T06:28:27Z,2.16527
280800,8.0 SACK GROUT,6,2016-11-17T12:28:58Z,3704.74,37.5624,1.35,2016-11-17T06:28:58Z,2.1554
290700,9.0 SACK SHOTCRETE,6,2016-11-17T12:30:15Z,3757.92,41.9892,1.62,2016-11-17T06:30:15Z,2.17081
290800,9.0 SACK GROUT,6,2016-11-17T12:31:26Z,3714.9275,41.2963,1.35,2016-11-17T06:31:26Z,2.15836
290801,9 SK SAND GROUT,6,2016-11-17T12:32:03Z,3676.0525,42.0883,1.62,2016-11-17T06:32:03Z,2.14704
425300,2500 PSI 3/8 INCH EXTRUDER,6,2016-11-17T12:32:47Z,3911.85,28.7148,1.08,2016-11-17T06:32:47Z,2.21483
500900,SAND SLURRY,6,2016-11-17T12:40:43Z,3694.56,10.5408,0.675,2016-11-17T06:40:43Z,2.15244
630910,CLSM CLASS A,6,2016-11-20T07:58:44Z,3543.9925,17.0337,1.62,2016-11-19T10:58:44Z,2.10812
505900,1/2 SACK SAND SLURRY,6,2016-11-17T12:41:12Z,3701.56,12.5372,0.675,2016-11-17T06:41:12Z,2.15447
140503,4000 PSI 3/8 EXPOSED NON ASH,2,2016-11-20T15:23:33Z,4016.67,34.698,27.0757,2016-11-20T09:23:33Z,2.2443
610900,1 SACK SAND SLURRY,6,2016-11-17T12:41:44Z,3699.56,13.924,0.675,2016-11-17T06:41:44Z,2.15389
640900,4 SACK SAND SLURRY,6,2016-11-20T08:01:03Z,3712.56,23.8252,0.675,2016-11-19T06:01:03Z,2.15767
610920,1 SACK SAND SLURRY PUMPABLE,6,2016-11-17T12:42:14Z,3614.56,20.3448,0.675,2016-11-17T06:42:14Z,2.129
235440,3500 PSI STATE CLASS S W/ASH,1,2016-12-09T08:15:04Z,3963.9825,34.3265,26.986,2016-12-08T06:15:04Z,2.22954
615900,15 SACK SAND SLURRY,6,2016-11-17T12:44:05Z,3702.56,15.6414,0.675,2016-11-17T06:44:05Z,2.15476
230105,3000 PSI W/ASH .58 W/C,2,2016-11-20T13:11:00Z,-3958.795,31.6622,26.9715,2016-11-20T07:11:00Z,2.22808
620900,2 SACK SAND SLURRY,6,2016-11-17T12:44:30Z,3705.56,17.3104,0.675,2016-11-17T06:44:30Z,2.15564
220100,2000 PSI,2,2016-12-11T16:06:54Z,3947.295,25.2838,26.9856,2016-12-11T10:06:54Z,2.22484
630100,6.0 SACK SAND SLURRY,6,2016-11-17T13:00:10Z,3829.99,32.5238,0.54,2016-11-17T07:00:10Z,2.19153
235440,3500 PSI STATE CLASS S W/ASH,2,2016-12-09T08:15:37Z,3963.9825,33.4705,26.9399,2016-12-08T11:15:37Z,2.22954
235440,3500 PSI STATE CLASS S W/ASH,3,2016-12-09T08:15:51Z,3963.9825,33.4705,26.9399,2016-12-08T11:15:51Z,2.22954
235440,3500 PSI STATE CLASS S W/ASH,4,2016-12-09T08:16:05Z,3963.9825,33.4705,26.9399,2016-12-08T06:16:05Z,2.22954
235440,3500 PSI STATE CLASS S W/ASH,6,2016-12-09T08:16:26Z,3963.9825,33.4705,4.6177,2016-12-08T06:16:26Z,2.22954
245440,4500 PSI STATE CLASS S W/ASH,1,2016-12-09T08:19:31Z,3963.9825,34.3265,26.986,2016-12-08T11:19:31Z,2.22954
245440,4500 PSI STATE CLASS S W/ASH,2,2016-12-09T08:34:00Z,-3984.1075,35.8471,27.0239,2016-12-08T06:34:00Z,2.23519
245440,4500 PSI STATE CLASS S W/ASH,3,2016-12-09T08:20:09Z,3963.9825,33.4705,26.9399,2016-12-08T06:20:09Z,2.22954
245440,4500 PSI STATE CLASS S W/ASH,4,2016-12-09T08:32:06Z,3984.1075,35.8471,27.0239,2016-12-08T06:32:06Z,2.23519
245440,4500 PSI STATE CLASS S W/ASH,6,2016-12-09T08:22:16Z,3964.1075,35.7831,4.6177,2016-12-08T06:22:16Z,2.22957
220100,2000 PSI,3,2016-12-11T16:07:13Z,3947.295,25.2838,26.9856,2016-12-11T10:07:13Z,2.22484
220100,2000 PSI,4,2016-12-11T16:08:22Z,3947.295,25.2838,26.9856,2016-12-11T10:08:22Z,2.22484
220100,2000 PSI,5,2016-12-11T16:08:31Z,3946.42,11.3696,25.4466,2016-12-11T10:08:31Z,2.22459
220100,2000 PSI,6,2016-12-11T16:08:45Z,3947.295,25.2838,5.0349,2016-12-11T10:08:45Z,2.22484
105900,1/2 SACK ABC SLURRY,6,2016-12-22T06:47:48Z,3855.8,12.4036,5.6058,2016-12-21T09:47:48Z,2.1989
110900,1 SACK ABC SLURRY,6,2016-12-22T06:48:17Z,3862.8,14.4096,5.5453,2016-12-21T04:48:17Z,2.2009
125100,2500 PSI - NO FLY ASH,5,2016-12-22T06:48:56Z,3983.42,10.4416,24.8711,2016-12-21T09:48:56Z,2.235
125180,2500 PSI NO FLY ASH FLOWABLE,6,2016-12-22T06:52:56Z,3985.8575,11.7143,24.9036,2016-12-21T09:52:56Z,2.23568
125100,2500 PSI - NO FLY ASH,6,2016-12-22T06:49:08Z,3984.4825,29.0661,5.2103,2016-12-21T04:49:08Z,2.23529
130100,3000 PSI - NO FLY ASH,5,2016-12-22T06:54:48Z,3989.42,10.3328,24.6656,2016-12-21T09:54:48Z,2.23668
130100,3000 PSI - NO FLY ASH,6,2016-12-22T06:54:58Z,3990.6075,30.7959,5.3313,2016-12-21T09:54:58Z,2.23701
130190,3000 PSI FLOWABLE NON CHLORIDE,6,2016-12-22T06:56:20Z,3991.9825,31.6495,5.3313,2016-12-21T04:56:20Z,2.2374
135180,3500 PSI NO FLY ASH FLOWABLE,6,2016-12-22T06:57:50Z,3998.2325,33.4773,5.3675,2016-12-21T09:57:50Z,2.23915
220100,2000 PSI,2,2016-12-22T06:59:45Z,3947.295,25.2838,26.9856,2016-12-21T09:59:45Z,2.22484
220100,2000 PSI,3,2016-12-22T06:59:54Z,3947.295,26.5123,26.9856,2016-12-21T09:59:54Z,2.22484
220100,2000 PSI,4,2016-12-22T07:00:04Z,3947.295,25.2838,26.9856,2016-12-21T05:00:04Z,2.22484
220100,2000 PSI,5,2016-12-22T07:00:13Z,3946.42,11.3696,25.4466,2016-12-21T05:00:13Z,2.22459
220100,2000 PSI,6,2016-12-22T07:00:23Z,3947.295,25.2838,5.0349,2016-12-21T05:00:23Z,2.22484
140190,4000 PSI FLOWABLE NON CHLORIDE,6,2016-12-22T07:01:06Z,4005.545,35.3472,5.3131,2016-12-21T05:01:06Z,2.24119
215900,1.5 SACK ABC SLURRY,6,2016-12-22T07:01:29Z,3859.8,15.6358,5.4727,2016-12-21T05:01:29Z,2.20004
430300,"3000PSI 45% 3/8"" W/ASH CURB",1,2017-01-12T15:45:46Z,3932.225,34.2038,27.5711,2017-01-12T09:45:46Z,2.22059
220400,2000 PSI - MAG C,6,2016-12-22T07:01:59Z,3957.4825,27.6961,5.1498,2016-12-21T10:01:59Z,2.22771
220400,2000 PSI - MAG C,5,2016-12-22T07:02:20Z,3956.42,11.1296,9.9642,2016-12-21T05:02:20Z,2.22741
225100,2500 PSI,5,2016-12-22T07:02:46Z,3955.42,11.968,25.1743,2016-12-21T10:02:46Z,2.22713
225100,2500 PSI,6,2016-12-22T07:02:53Z,3956.4825,27.8933,5.5308,2016-12-21T10:02:53Z,2.22743
225180,2500 PSI - FLOWABLE,6,2016-12-22T07:03:18Z,3958.8575,28.7095,5.3131,2016-12-21T05:03:18Z,2.22809
225190,2500 PSI .67 W/C FLOWABLE N/C,6,2016-12-22T07:03:38Z,3957.8575,28.7423,5.5369,2016-12-21T10:03:38Z,2.22781
225400,2500 PSI MAG B,5,2016-12-22T07:03:59Z,3960.42,11.9272,24.9682,2016-12-21T10:03:59Z,2.22853
225400,2500 PSI MAG B,6,2016-12-22T07:04:08Z,3961.6075,29.6831,5.301,2016-12-21T05:04:08Z,2.22887
230100,3000 PSI,5,2016-12-22T07:04:28Z,3958.42,12.2056,24.978,2016-12-21T05:04:28Z,2.22797
230100,3000 PSI,6,2016-12-22T07:04:36Z,3959.67,29.9828,5.3252,2016-12-21T10:04:36Z,2.22832
230180,3000 PSI FLOWABLE,6,2016-12-22T07:10:08Z,3961.2325,30.9621,5.2224,2016-12-21T05:10:08Z,2.22876
230190,3000 PSI FLOWABLE NON CHLORIDE,6,2016-12-22T07:10:29Z,3960.2325,30.9453,5.3071,2016-12-21T05:10:29Z,2.22848
230400,3000 PSI - MAG A,5,2016-12-22T07:10:59Z,3966.42,11.99,24.7642,2016-12-21T10:10:59Z,2.23022
230400,3000 PSI - MAG A,6,2016-12-22T07:11:08Z,3967.795,31.7402,5.1801,2016-12-21T05:11:08Z,2.23061
240190,4000 PSI FLOWABLE NON CHLORIDE,6,2016-12-22T07:11:32Z,3967.795,34.5782,5.174,2016-12-21T10:11:32Z,2.23061
240400,4000 PSI MAG AA,6,2016-12-22T07:12:00Z,-4003.2925,35.0813,5.2164,2016-12-21T05:12:00Z,2.24056
265700,6.5 SACK SHOTCRETE,5,2016-12-22T07:12:22Z,3740.42,11.6582,24.6628,2016-12-21T05:12:22Z,2.16575
265700F,6.5 SACK SHOTCRETE - FIBERS,5,2016-12-22T07:12:59Z,3741.42,11.6606,24.6689,2016-12-21T10:12:59Z,2.16604
270800,7.0 SACK GROUT,5,2016-12-22T07:13:24Z,3700.49,11.814,24.567,2016-12-21T05:13:24Z,2.15416
430300,"3000PSI 45% 3/8"" W/ASH CURB",2,2017-01-12T15:46:13Z,3932.225,34.2038,27.526,2017-01-12T09:46:13Z,2.22059
280800,8.0 SACK GROUT,5,2016-12-22T07:13:45Z,3702.49,12.252,24.263,2016-12-21T10:13:45Z,2.15474
225201N,"2500 PSI 1/2"" NATURAL",1,2017-01-13T06:39:40Z,3968.0775,32.4969,27.1275,2017-01-12T09:39:40Z,2.23069
425401,2500 PSI MAG B MACHINE,6,2016-12-22T07:14:08Z,3903.2225,30.0633,6.8592,2016-12-21T05:14:08Z,2.21238
430300,"3000PSI 45% 3/8"" W/ASH CURB",3,2017-01-12T15:46:26Z,3932.225,35.4358,27.526,2017-01-12T09:46:26Z,2.22059
430401,3000 PSI MAG A MACHINE,6,2016-12-22T07:37:38Z,3907.41,32.1016,6.7745,2016-12-21T10:37:38Z,2.21357
150291,"5000 PSI 40% 1/2"" FLOW NC",1,2016-12-22T07:44:56Z,4034.795,43.933,26.7518,2016-12-21T10:44:56Z,2.24936
430300,"3000PSI 45% 3/8"" W/ASH CURB",4,2017-01-12T15:46:41Z,3932.225,34.2038,27.526,2017-01-12T09:46:41Z,2.22059
150291,"5000 PSI 40% 1/2"" FLOW NC",2,2016-12-22T07:46:39Z,4034.795,43.933,27.0758,2016-12-21T10:46:39Z,2.24936
430300,"3000PSI 45% 3/8"" W/ASH CURB",5,2017-01-12T15:47:02Z,3930.35,10.852,24.9548,2017-01-12T09:47:02Z,2.22006
145145,4500 PSI .45 W/C RATIO,1,2016-12-22T07:49:15Z,4026.1075,41.1599,26.7068,2016-12-21T05:49:15Z,2.24694
145145,4500 PSI .45 W/C RATIO,4,2016-12-22T07:49:44Z,4026.1075,40.3559,27.0308,2016-12-21T10:49:44Z,2.24694
430300,"3000PSI 45% 3/8"" W/ASH CURB",6,2017-01-12T15:47:12Z,3932.225,34.2038,1.62,2017-01-12T09:47:12Z,2.22059
140101,"400 1"" NO ASH .49 W/C RATIO",1,2016-12-22T07:52:33Z,4030.0785,37.756,27.0718,2016-12-21T10:52:33Z,2.24805
140101,"400 1"" NO ASH .49 W/C RATIO",2,2016-12-22T07:52:56Z,4030.0785,36.876,27.0718,2016-12-21T10:52:56Z,2.24805
135101,"3500 PSI NO ASH 1"" .56 W/C",2,2016-12-22T07:59:01Z,-4021.575,34.6412,27.0857,2016-12-21T05:59:01Z,2.24567
130145,"3000 PSI 1"" .45 W/C RATIO",2,2016-12-22T08:04:49Z,4026.1075,40.3559,27.0308,2016-12-21T11:04:49Z,2.24694
130145,"3000 PSI 1"" .45 W/C RATIO",3,2016-12-22T08:05:01Z,-4026.1075,41.4913,27.0308,2016-12-21T06:05:01Z,2.24694
610900,1 SACK SAND SLURRY,5,2017-01-21T11:48:41Z,3699.56,10.76,7.0942,2017-01-21T05:48:41Z,2.15389
250295F,".40W/C 24"" SPD 5000PSI W/FIBER",2,2017-01-21T14:15:19Z,4026.1025,56.3092,26.5339,2017-01-21T08:15:19Z,2.24694
270890,7 SK SAND SLURRY W/ASH FLOW,4,2017-01-21T12:23:36Z,3842.8375,37.9131,27.0538,2017-01-21T06:23:36Z,2.1952
275800,7.5 SACK GROUT,1,2017-02-02T16:56:52Z,3737.6775,37.7097,27.0886,2017-02-02T10:56:52Z,2.16496
270800,7.0 SACK GROUT,6,2017-01-21T12:25:14Z,3702.615,34.3618,1.35,2017-01-21T06:25:14Z,2.15478
235180,3500 PSI - FLOWABLE,6,2017-01-21T14:16:36Z,3960.545,32.7336,5.2285,2017-01-21T08:16:36Z,2.22857
270701,7.0 SACK SHOTCRETE,3,2017-01-21T13:16:50Z,3846.4825,37.6397,25.917,2017-01-21T07:16:50Z,2.19624
235100,3500 PSI,6,2017-01-21T14:18:47Z,3958.795,31.6622,5.2285,2017-01-21T08:18:47Z,2.22808
230150,3000 PSI .58 W/C FLOWABLE,6,2017-01-21T14:20:25Z,3964.67,32.1248,5.1982,2017-01-21T08:20:25Z,2.22973
275800,7.5 SACK GROUT,2,2017-02-02T16:57:20Z,3737.6775,37.7097,27.0313,2017-02-02T10:57:20Z,2.16496
140180,4000 PSI-NO FLY ASH-FLOWABLE,6,2017-01-21T14:21:49Z,4005.545,35.3472,5.3131,2017-01-21T08:21:49Z,2.24119
275800,7.5 SACK GROUT,3,2017-02-02T16:57:30Z,3737.6775,38.7817,27.0313,2017-02-02T10:57:30Z,2.16496
140100,4000 PSI - NO FLY ASH,6,2017-01-21T14:23:05Z,4003.795,34.2758,5.3131,2017-01-21T08:23:05Z,2.24071
275800,7.5 SACK GROUT,4,2017-02-02T16:57:39Z,3737.6775,37.7097,27.0313,2017-02-02T10:57:39Z,2.16496
130502,"3000 PSI 1/2"" EXPOSED",2,2017-01-21T14:28:22Z,3996.67,33.33,27.0219,2017-01-21T08:28:22Z,2.23871
275800,7.5 SACK GROUT,5,2017-02-02T16:57:48Z,3735.49,10.707,24.0588,2017-02-02T10:57:48Z,2.16433
130180,3000PSI NO FLY ASH FLOWABLE,6,2017-01-21T14:28:56Z,3991.9825,31.6495,5.3313,2017-01-21T08:28:56Z,2.2374
275800,7.5 SACK GROUT,6,2017-02-02T16:57:57Z,3737.6775,37.7097,1.35,2017-02-02T10:57:57Z,2.16496
130146,"3000 PSI 1"" .45 W/C NC FLOW",3,2017-01-21T14:33:37Z,4029.045,43.2744,27.0673,2017-01-21T08:33:37Z,2.24776
230281,3000 PSI 40% 1/2 FLOWABLE,1,2017-02-11T09:51:44Z,3960.39,35.587,27.0571,2017-02-10T12:51:44Z,2.22853
100900,ABC SLURRY,6,2017-01-21T14:37:05Z,3848.8,10.3976,5.6662,2017-01-21T08:37:05Z,2.19691
230281,3000 PSI 40% 1/2 FLOWABLE,2,2017-02-11T09:52:02Z,3960.39,35.587,27.012,2017-02-10T07:52:02Z,2.22853
125180,2500 PSI NO FLY ASH FLOWABLE,6,2017-01-21T14:38:34Z,3985.8575,29.9087,5.2103,2017-01-21T08:38:34Z,2.23568
230281,3000 PSI 40% 1/2 FLOWABLE,3,2017-02-11T09:52:11Z,3960.39,36.6915,27.012,2017-02-10T07:52:11Z,2.22853
130000,3000 PSI LIGHTWEIGHT,1,2017-06-03T12:00:07Z,3161.985,34.7592,31.2096,2017-06-03T06:00:07Z,1.99126
230281,3000 PSI 40% 1/2 FLOWABLE,4,2017-02-11T09:52:25Z,3960.39,35.587,27.012,2017-02-10T07:52:25Z,2.22853
230281,3000 PSI 40% 1/2 FLOWABLE,5,2017-02-11T09:52:36Z,3956.765,11.9176,24.5225,2017-02-10T12:52:36Z,2.22751
230281,3000 PSI 40% 1/2 FLOWABLE,6,2017-02-11T09:52:49Z,3960.39,35.587,7.7442,2017-02-10T12:52:49Z,2.22853
110931,"1.0 SACK CLSM 3/8""",1,2017-02-19T06:06:36Z,3585.795,13.0488,22.9155,2017-02-18T09:06:36Z,2.12052
225402,2500 PSI MAG B 1/2 INCH,6,2017-02-19T15:04:17Z,3962.6075,30.4911,10.8888,2017-02-19T09:04:17Z,2.22915
110931,"1.0 SACK CLSM 3/8""",2,2017-02-19T06:07:08Z,3585.795,13.0488,22.9155,2017-02-18T04:07:08Z,2.12052
280700,8.0 SACK SHOTCRETE,1,2017-02-24T08:38:36Z,3802.67,38.9816,27.0423,2017-02-23T11:38:36Z,2.1837
110931,"1.0 SACK CLSM 3/8""",3,2017-02-19T06:07:18Z,3585.795,14.4088,22.9155,2017-02-18T04:07:18Z,2.12052
280700,8.0 SACK SHOTCRETE,2,2017-02-24T08:39:12Z,3802.67,38.9816,26.9646,2017-02-23T06:39:12Z,2.1837
110931,"1.0 SACK CLSM 3/8""",4,2017-02-19T06:07:28Z,3585.795,13.0488,22.9155,2017-02-18T04:07:28Z,2.12052
280700,8.0 SACK SHOTCRETE,3,2017-02-24T08:39:20Z,3802.67,40.0808,26.9646,2017-02-23T06:39:20Z,2.1837
110931,"1.0 SACK CLSM 3/8""",5,2017-02-19T06:07:37Z,3585.795,8.8,22.4373,2017-02-18T09:07:37Z,2.12052
280700,8.0 SACK SHOTCRETE,4,2017-02-24T08:39:28Z,3802.67,38.9816,26.9646,2017-02-23T06:39:28Z,2.1837
110931,"1.0 SACK CLSM 3/8""",6,2017-02-19T06:07:45Z,3585.795,13.0488,0.405,2017-02-18T09:07:45Z,2.12052
280700,8.0 SACK SHOTCRETE,5,2017-02-24T08:39:36Z,3800.42,11.8632,23.981,2017-02-23T11:39:36Z,2.18305
280700,8.0 SACK SHOTCRETE,6,2017-02-24T08:39:43Z,3802.67,38.9816,1.35,2017-02-23T11:39:43Z,2.1837
250395,"5000 PSI 3/8"" MOD FLOWABLE",1,2017-02-24T09:25:43Z,4040.51,60.5492,27.1486,2017-02-23T12:25:43Z,2.25096
250395,"5000 PSI 3/8"" MOD FLOWABLE",2,2017-02-24T09:26:45Z,4040.51,60.5492,26.9933,2017-02-23T12:26:45Z,2.25096
250395,"5000 PSI 3/8"" MOD FLOWABLE",3,2017-02-24T09:26:58Z,4040.51,61.6742,26.9933,2017-02-23T12:26:58Z,2.25096
250395,"5000 PSI 3/8"" MOD FLOWABLE",4,2017-02-24T09:27:23Z,4040.51,60.5492,26.9933,2017-02-23T07:27:23Z,2.25096
250395,"5000 PSI 3/8"" MOD FLOWABLE",6,2017-02-24T09:27:36Z,4040.51,60.5492,4.9406,2017-02-23T12:27:36Z,2.25096
130000,3000 PSI LIGHTWEIGHT,2,2017-02-24T10:33:06Z,3161.985,65.7462,25.1389,2017-02-23T08:33:06Z,1.99126
130146,"3000 PSI 1"" .45 W/C NC FLOW",2,2017-02-24T11:24:48Z,4029.045,42.139,27.0673,2017-02-24T05:24:48Z,2.24776
130400,3000 PSI - MAG A - NO FLY ASH,6,2017-02-24T11:25:26Z,4000.7325,33.4105,5.2526,2017-02-24T05:25:26Z,2.23985
135100,3000 PSI NO FLY ASH,6,2017-02-24T11:25:47Z,3996.67,32.5148,5.3675,2017-02-24T05:25:47Z,2.23871
225110,2500 PSI DECK MIX,6,2017-02-24T11:26:33Z,3946.4825,27.5601,5.4643,2017-02-24T05:26:33Z,2.22461
230191,"3000 PSI 1"" (STAMPED CONCRETE)",1,2017-02-24T12:20:58Z,3884.7,31.4232,27.0153,2017-02-24T06:20:58Z,2.20713
230191,"3000 PSI 1"" (STAMPED CONCRETE)",2,2017-02-24T12:21:19Z,3884.7,30.5992,26.9539,2017-02-24T06:21:19Z,2.20713
230191,"3000 PSI 1"" (STAMPED CONCRETE)",3,2017-02-24T12:21:32Z,3884.7,31.7493,26.9539,2017-02-24T06:21:32Z,2.20713
230191,"3000 PSI 1"" (STAMPED CONCRETE)",4,2017-02-24T12:21:43Z,3884.7,30.5992,26.9539,2017-02-24T06:21:43Z,2.20713
230191,"3000 PSI 1"" (STAMPED CONCRETE)",5,2017-02-24T12:21:59Z,3884.075,11.7824,24.8648,2017-02-24T06:21:59Z,2.20695
230191,"3000 PSI 1"" (STAMPED CONCRETE)",6,2017-02-24T12:22:12Z,3884.7,30.5992,4.9646,2017-02-24T06:22:12Z,2.20713
235146,3500 PSI .45 W/C W/ASH FLOW,1,2017-03-01T08:48:23Z,3971.1375,38.3725,27.019,2017-02-28T06:48:23Z,2.23155
23000LW,3000PSI W/FLY ASH LT WT,6,2017-03-18T08:41:03Z,3259.149,61.291,0.81,2017-03-17T06:41:03Z,2.02163
